track_id,chords
42057,"N 22.1s, Eb:min/5 2.4s, Eb:min 2.6s, F#:maj 5.8s, Eb:min/5 2.0s, Eb:min 2.5s, F#:maj 5.2s, Ab:min 15.2s, N 2.3s"
42058,"N 4.4s, A:min 53.8s, A:maj 1.7s"
42059,"N 0.2s, B:maj 1.2s, Bb:min 1.0s, Ab:min 1.2s, F#:maj 1.0s, B:maj 2.2s, F#:maj 4.4s, B:maj/5 1.1s, F#:maj/3 1.0s, B:maj 2.3s, F#:maj 2.3s, Ab:min 1.0s, F#:maj 1.5s, B:maj/5 1.7s, F#:maj 2.3s, Ab:min 1.0s, F#:maj 1.2s, B:maj/5 4.2s, F#:maj 2.3s, Ab:min 1.0s, F#:maj 1.4s, B:maj/5 1.8s, B:maj 2.5s, F#:maj/3 4.2s, Eb:min 3.4s, N 2.1s, F#:maj 0.9s, B:maj/5 1.1s, F#:maj 1.2s, Ab:min 1.3s, F#:maj 0.8s, B:maj 2.3s, F#:maj 2.2s, B:maj/5 0.8s"
42060,"N 4.1s, E:min 6.7s, A:min 3.9s, D:maj 4.0s, E:min 7.2s, A:min/5 4.6s, D:maj/2 4.2s, E:min 7.2s, A:min/5 4.9s, E:min 11.3s, A:min/5 2.0s"
42062,"N 0.0s, Ab:min7 16.7s, C#:maj 5.4s, C#:min 4.1s, F#:min/5 9.9s, C#:min 15.4s, Ab:min 8.5s"
42064,"N 0.1s, Ab:min 9.1s, C#:min/5 1.6s, E:maj 2.9s, Ab:min 13.7s, C#:min/5 3.9s, Ab:min 2.3s, Ab:min7 6.3s, Ab:min 10.9s, N 3.0s, Ab:min 2.5s, N 1.5s, E:maj 2.2s"
42065,"N 23.3s, C:maj 4.5s, N 2.2s, G:maj 2.6s, F:maj 2.7s, C:maj 5.2s, F:maj 1.0s, C:maj 4.9s, G:maj 2.6s, A:min/b3 2.3s, A:min 7.2s, N 1.5s"
42312,"N 20.3s, D:maj 23.5s, G:maj 1.5s, D:maj/5 1.6s, B:min 3.2s, G:maj 1.6s, A:maj 1.5s, B:min 3.1s, G:maj7 1.6s, A:maj 1.5s, B:min 0.7s"
42348,"N 8.0s, G:maj 2.2s, B:min/b3 1.8s, G:maj 2.1s, B:min/b3 1.9s, G:maj 2.6s, B:min 1.5s, G:maj 2.1s, B:min 1.9s, G:maj 2.1s, B:min/b3 1.9s, G:maj 2.0s, B:min 2.0s, G:maj 2.1s, B:min/b3 1.9s, G:maj 2.0s, B:min 2.0s, G:maj 2.0s, B:min 2.2s, G:maj/3 1.7s, B:min 2.7s, G:maj 1.2s, B:min 2.1s, G:maj 2.0s, B:min 2.2s, G:maj 1.7s, B:min 2.1s"
42349,"N 0.0s, D:maj 12.2s, D:maj7 3.9s, D:maj 28.9s, F#:min 2.2s, D:maj 12.7s"
42350,"N 0.0s, C:maj 2.1s, E:min/5 1.8s, C:maj 2.2s, G:maj/3 1.8s, C:maj 2.2s, G:maj/3 1.8s, C:maj 2.1s, G:maj/3 1.9s, C:maj 2.1s, G:maj/3 1.9s, C:maj 2.1s, G:maj/3 1.9s, C:maj 2.2s, G:maj/3 1.8s, C:maj 2.2s, G:maj/3 1.8s, C:maj 2.2s, E:min 1.8s, C:maj 2.2s, E:min 1.8s, C:maj 2.1s, E:min 1.9s, C:maj 2.1s, E:min 1.9s, C:maj 1.9s, E:min 2.2s, C:maj 1.9s, E:min 2.2s, C:maj 1.9s, E:min 1.9s"
42351,"N 0.0s, A:min 11.3s, C:maj 10.1s, A:min 2.5s, C:maj 36.1s"
42432,"N 0.0s, E:min 1.7s, C:maj 2.6s, F#:min 0.8s, B:maj 1.7s, E:min 1.8s, C:maj 2.1s, F#:min7 1.2s, B:min7 1.6s, E:min 1.8s, C:maj 2.0s, F#:dim 1.3s, B:7 1.7s, E:min 1.8s, C:maj 2.1s, E:min/2 1.2s, B:7 1.6s, E:min 1.9s, C:maj 2.0s, A:maj 1.2s, B:7 1.7s, E:min 1.7s, C:maj 2.1s, F#:min 1.1s, B:7 1.9s, E:min 1.7s, C:maj7 1.7s, F#:min7 1.7s, B:min7 1.6s, E:min 1.7s, C:maj7 1.7s, F#:min7 1.6s, B:7 1.6s, E:min 1.7s, C:maj 1.7s, F#:min 1.6s, B:7 0.8s"
42434,"N 1.9s, A:min7 2.2s, D:maj/5 1.3s, A:min7 2.0s, A:min 3.3s, D:maj 1.6s, A:min 1.8s, D:maj 2.0s, A:min 1.4s, D:maj 1.2s, A:min 2.1s, D:maj 1.7s, A:min 1.7s, D:maj 1.6s, F:maj 1.7s, C:maj 1.7s, F:maj 1.7s, C:maj 1.7s, E:min 3.3s, A:min 1.7s, D:maj 1.7s, A:min 1.7s, D:maj 1.7s, A:min 1.7s, D:maj 1.7s, A:min 1.7s, D:maj 1.2s, E:min 0.5s, F:maj 1.7s, C:maj 1.7s, F:maj 1.7s, C:maj 1.7s, E:maj 3.3s, A:min 0.3s"
42657,"N 3.0s, B:min 3.2s, A:maj 0.7s, E:maj 1.3s, B:min 2.7s, F#:min 0.6s, A:maj 0.7s, E:maj 1.3s, B:min 3.3s, A:maj 0.7s, E:maj 1.0s, A:maj 0.3s, B:min 3.2s, A:maj 0.8s, E:maj 0.9s, C#:min 2.6s, D:maj 2.6s, C#:min 2.6s, D:maj 2.5s, C#:min 2.6s, Ab:maj 2.5s, A:maj 4.4s, D:maj/3 0.7s, F#:maj 15.7s"
42740,"N 0.0s, C:min7 6.1s, C:min 4.5s, Ab:maj/3 2.0s, Ab:maj 6.4s, Bb:maj/b7 3.9s, C:min 8.3s, F:min/5 3.1s, Ab:maj7 4.4s, Ab:maj 0.9s, Bb:7 0.6s, F:min7 2.1s, Bb:maj/5 3.6s, C:min7 8.3s, F:min/5 3.1s, Ab:maj7 2.9s"
42742,"N 5.8s, F:min 3.1s, C#:maj7 6.4s, Bb:min 5.3s, C#:maj 5.6s, Eb:maj 1.8s, Ab:maj 11.7s, C#:maj/5 1.8s, Ab:maj 8.6s, N 2.2s, Eb:maj 2.9s, F:min 2.3s, Bb:min 2.6s"
42744,"N 0.4s, D:min 24.9s, D:min/b3 2.8s, G:maj 2.4s, C:maj 5.0s, D:min 16.4s, G:7 3.5s, C:maj 4.6s"
42745,"N 0.0s, D:min7 60.0s"
42747,"N 0.0s, Ab:maj 1.6s, F:min 7.4s, F:min7 43.9s, Eb:maj/2 2.3s, Ab:maj 4.8s"
42748,"N 1.8s, F:maj 3.0s, C:maj 2.8s, D:min7 6.8s, D:min/b7 6.3s, D:min 8.1s, F:maj 3.7s, C:maj/5 3.5s, D:min9 5.5s, A:min7 2.1s, F:maj 7.6s, D:min 6.1s, F:maj 2.7s"
42749,"N 0.0s, F:maj 2.5s, C:maj/3 1.2s, C:maj 2.0s, D:maj 2.9s, D:min/b3 0.8s, E:min 5.9s, C:maj7 5.2s, D:maj 3.7s, E:min 9.5s, C:maj7 2.1s, D:min 3.6s, E:min 5.5s, C:maj7 5.7s, D:min 3.2s, E:min7 6.3s"
42750,"N 0.0s, A:min 2.9s, A:maj 2.3s, F:maj/3 0.9s, F:maj 6.1s, C:maj 2.3s, A:min 20.4s, F:maj 3.8s, A:min 4.8s, F:maj 4.9s, D:min 4.8s, F:maj 3.5s, A:min/5 1.3s, A:min 1.9s"
42756,"N 4.6s, D:maj 55.4s"
42757,"N 5.5s, A:maj 35.4s, D:maj 1.5s, A:maj 3.0s, D:maj 2.0s, A:maj 2.9s, B:min 2.0s, A:maj 2.9s, B:min 2.1s, A:maj 2.7s"
42758,"N 4.9s, C:maj 55.1s"
42803,"N 4.1s, D:maj 18.8s, F:maj 1.2s, D:maj 35.9s"
42806,"N 2.1s, E:maj 1.2s, A:maj 1.4s, E:maj 1.0s, A:maj 1.5s, E:maj 1.1s, A:maj 1.5s, B:maj 2.6s, E:maj 1.2s, A:maj 1.3s, E:maj 1.3s, A:maj 1.3s, B:maj 2.6s, E:maj 1.4s, A:maj 1.2s, E:maj 1.1s, A:maj 1.4s, B:maj 2.6s, E:maj 0.7s, A:maj 3.3s, B:maj 1.7s, A:maj 1.9s, E:maj 0.7s, A:maj 0.6s, B:maj 1.4s, E:maj 1.2s, A:maj 1.4s, E:maj 1.3s, A:maj 1.2s, B:maj 2.8s, E:maj 0.9s, A:maj 1.6s, E:maj 0.9s, A:maj 1.4s, B:maj 2.5s, E:maj 0.6s, A:maj 3.3s, B:maj 1.2s, E:maj 0.6s, A:maj 1.4s"
42834,"N 0.0s, D:maj 3.8s, F#:min 2.3s, D:maj 3.6s, F#:min 1.6s, F#:min/5 0.9s, D:maj 3.0s, B:min 0.8s, F#:min 2.2s, D:maj 3.7s, A:maj 0.7s, B:min 0.8s, F#:min 0.8s, D:maj 3.2s, B:min 0.6s, F#:min/5 0.9s, B:min 0.7s, F#:min 0.8s, D:maj 3.2s, B:min 0.8s, F#:min 0.6s, B:min 0.7s, F#:min 1.0s, G:maj 1.1s, E:min 2.0s, D:maj 3.3s, G:maj 1.2s, E:min 2.0s, D:maj 3.2s, G:maj 1.5s, A:maj 1.6s, B:min 2.3s, F#:min 1.0s, G:maj 1.2s, E:min 2.0s, D:maj 0.9s"
42835,"N 1.1s, E:maj 6.6s, A:maj 3.2s, E:maj 9.8s, A:maj 3.1s, E:maj 9.6s, A:maj 2.9s, E:maj 3.3s, B:maj 3.7s, A:maj 2.7s, E:maj 14.0s"
42836,"N 0.4s, D:maj 0.8s, A:maj 9.7s, D:maj 0.7s, A:maj 33.3s, D:maj 1.5s, E:maj 1.7s, A:maj 3.3s, D:maj 1.7s, E:maj 1.5s, A:maj 5.3s"
42837,"N 0.1s, C:maj 3.1s, A:min 4.4s, C:maj 1.2s, A:min 4.1s, C:maj 2.0s, A:min 3.3s, C:maj 2.9s, A:min 3.0s, C:maj 2.9s, A:min 2.9s, C:maj 3.0s, A:min 2.6s, C:maj 3.1s, A:min 3.1s, C:maj 5.9s, D:maj 2.8s, A:min 1.3s, E:min 2.0s, D:maj 2.2s, A:min 1.4s, E:min 1.5s, D:maj 1.2s"
43153,"N 8.0s, C:min 19.2s, F:min/5 3.3s, F:min 1.8s, C:min 15.7s, F:min/5 2.4s, C:min7 1.8s, F:min7 2.2s, F:min/5 1.7s, F:min 3.9s"
43304,"N 0.5s, A:maj 2.4s, F:maj 1.2s, A:maj 1.7s, E:maj 0.5s, F:maj 2.7s, E:maj 1.7s, A:maj 1.8s, E:maj 0.5s, F:maj 1.1s, A:maj 1.6s, E:maj 0.7s, F:maj 1.0s, A:maj 1.7s, E:maj 0.7s, F:maj 1.1s, A:maj 2.3s, F:maj 1.1s, A:maj 1.7s, E:maj 0.7s, F:maj 1.0s, A:maj 1.7s, E:maj 0.7s, F:maj 1.1s, A:maj 1.8s, E:maj 0.6s, F:maj 1.1s, A:maj 1.7s, E:maj 1.0s, F:maj 0.7s, A:maj 2.4s, F:maj 1.1s, A:maj 1.7s, E:maj 0.6s, F:maj 1.1s, A:maj 2.3s, F:maj 1.2s, A:maj 1.6s, E:maj 0.9s, F:maj 1.5s, N 7.4s"
43323,"N 0.4s, G:min 3.0s, F#:aug 1.0s, F#:7 1.9s, C#:7 2.6s, Bb:min7 1.6s, B:7 0.9s, A:7 1.3s, D:7 1.6s, Eb:maj 1.2s, G:min 2.0s, C:min 0.5s, F#:maj 0.5s, G:min 1.6s, Bb:maj7 2.3s, F#:7 1.2s, C#:7 0.7s, G:7 2.6s, Bb:min7 1.3s, B:7 1.0s, A:7 1.3s, D:7 1.2s, Eb:maj 1.0s, Eb:maj7 2.6s, G:min 2.5s, F:maj 1.1s, Bb:maj/5 1.5s, Eb:maj7 1.9s, G:min 3.1s, Eb:maj 2.4s, D:7 2.5s, A:min7 2.3s, Ab:7 2.3s, Bb:maj 1.1s, G:min 2.4s, G:min/b7 1.6s"
43325,"N 28.9s, Eb:maj 2.5s, Eb:maj/5 1.3s, Ab:maj 1.0s, C#:maj 4.6s, Ab:maj 1.3s, Eb:maj/3 0.7s, Bb:maj 1.2s, Eb:maj 5.4s, Ab:maj 1.3s, F:min 0.6s, C#:maj 2.6s, F:min/5 1.3s, Bb:maj 3.0s, Eb:maj 4.3s"
43402,"N 25.3s, Eb:maj 3.3s, Eb:min 1.5s, A:maj 7.5s, Ab:maj 22.4s"
43407,"N 1.0s, B:maj 1.3s, C#:maj 1.6s, B:maj 1.3s, Eb:min 1.6s, B:maj 1.2s, Ab:min 1.4s, B:maj 1.3s, C#:maj 2.9s, Eb:min 2.8s, F#:maj 1.3s, C#:maj 1.5s, Eb:min 2.9s, F#:maj 2.3s, Eb:min 3.2s, F#:maj 1.3s, C#:maj 1.4s, Eb:min 2.9s, F#:maj 1.2s, C#:maj 1.4s, Eb:min 2.9s, F#:maj 1.2s, C#:maj 1.3s, Eb:min 3.0s, F#:maj 1.5s, F#:maj/5 1.0s, Eb:min 1.4s, F#:maj 2.7s, C#:maj 1.3s, Eb:min 3.1s, F#:maj 1.1s, C#:maj 1.5s, Ab:min 1.3s, B:maj 1.0s"
43408,"N 3.2s, Bb:maj 1.7s, Eb:maj 41.2s, Ab:maj 0.9s, Eb:maj 3.0s, Ab:maj 0.7s, Eb:maj 9.3s"
43411,"N 1.0s, Ab:maj 1.2s, C#:maj/5 1.5s, Ab:maj 1.2s, C#:maj/5 1.4s, Ab:maj 1.2s, C#:maj 1.4s, Ab:maj 3.7s, C#:maj 1.5s, Ab:maj 1.1s, C#:maj 1.5s, Ab:maj 1.2s, C#:maj/5 1.4s, Ab:maj 4.1s, C#:maj 1.1s, Ab:maj 9.4s, C#:maj 1.0s, Ab:maj 4.0s, C#:maj 1.2s, Ab:maj 1.4s, C#:maj 3.6s, B:maj 1.0s, F#:maj 6.4s, Ab:maj 1.4s, C#:maj 1.5s, Ab:maj 1.2s, C#:maj 1.3s, Ab:maj 1.2s, C#:maj 0.9s"
43493,"N 2.4s, E:min 2.0s, A:maj 2.0s, E:min 1.9s, A:maj 2.0s, E:min 3.9s, A:maj 3.9s, E:min 3.9s, A:maj 3.9s, D:maj 2.0s, E:maj 1.9s, A:min 2.0s, D:maj 3.8s, E:min/5 0.9s, E:min 1.1s, A:maj 4.5s, N 2.1s, A:maj 0.7s, E:min 4.4s, A:maj 3.9s, E:min 3.9s, A:maj 2.9s"
43497,"N 23.8s, C:min7 13.1s, F:min7 4.2s, C:min7 4.4s, Ab:maj7 2.4s, Bb:7 2.1s, C:min7 4.4s, Ab:maj7 2.2s, Bb:maj 3.6s"
43499,"N 0.5s, A:min 13.0s, G:maj 6.1s, Ab:maj 1.2s, C#:maj/3 1.3s, G:maj 3.9s, Ab:maj 2.0s, G:maj 4.2s, Ab:maj 2.7s, G:maj 3.0s, Ab:maj 4.9s, G:maj 0.7s, C#:maj 1.5s, C:maj 1.6s, Ab:maj 2.4s, C:maj/5 0.6s, C#:maj 1.3s, C:maj 1.8s, F:maj 3.1s, G:maj 3.8s, C:maj 0.4s"
43502,"N 0.4s, D:min 2.3s, Bb:maj 2.0s, C:maj 2.4s, D:min/5 2.0s, D:min 2.4s, Bb:maj 2.1s, C:maj 2.3s, A:min 2.1s, D:min 2.7s, Bb:maj 1.7s, C:maj 2.4s, A:min 2.0s, D:min 2.5s, Bb:maj 2.0s, C:maj 2.6s, A:min 1.9s, D:min 2.4s, G:min/b3 2.1s, C:maj 2.3s, A:min 2.0s, D:min 2.4s, G:min/b3 2.0s, C:maj 2.4s, A:min 2.1s, D:min 4.4s, C:maj 2.0s"
44099,"N 0.0s, A:maj7 2.9s, C#:min 1.4s, Eb:maj 1.3s, B:min7 2.8s, E:7 1.9s, A:maj 4.2s, C#:min7 1.2s, C:min7 1.4s, B:min7 3.0s, E:7 2.9s, A:maj 3.2s, A:maj/3 1.2s, C:min 1.4s, B:min 2.9s, E:min 2.9s, A:maj 3.0s, A:maj/3 1.4s, C:min 1.4s, B:min7 3.0s, E:min 2.9s, A:maj 3.2s, C#:min 1.4s, C:maj 1.4s, B:min 3.0s, E:maj 2.8s, A:maj 1.6s"
44100,"N 14.5s, A:min 1.6s, C:maj 2.8s, N 6.7s, G:maj 1.5s, D:maj 10.3s, D:min 1.4s, C#:maj 2.7s, D:min 5.4s, C#:maj 2.9s, D:min 10.2s"
44101,"N 2.1s, G:min 16.2s, C:maj/5 0.8s, G:maj 1.5s, G:min 2.2s, C:maj 1.0s, G:maj 1.4s, G:min 2.0s, G:maj 5.0s, C:maj 0.9s, G:maj 15.4s, C:maj 1.9s, D:maj 2.4s, G:maj 2.3s, C:maj 2.3s, A:min 2.2s, D:min 0.4s"
44102,"N 0.0s, G:maj 1.1s, C:maj 1.1s, G:maj 3.2s, C:maj 1.1s, G:maj 1.0s, C:maj 1.1s, G:maj 1.0s, C:maj 1.3s, G:maj/3 0.9s, A:min 1.2s, G:maj 7.4s, A:min 1.0s, G:maj 1.1s, C:maj 1.1s, G:maj 7.4s, C:maj 0.9s, G:maj 1.2s, C:maj 1.0s, G:maj 3.1s, A:min 1.1s, G:maj 0.9s, C:maj 1.0s, G:maj 5.2s, A:min 5.3s, G:maj 3.4s, D:min 1.0s, G:min 4.9s"
44103,"N 0.0s, G:maj 3.2s, B:min 4.4s, F#:min 1.7s, B:min 4.0s, G:maj 0.6s, F#:min7 0.9s, G:maj 0.6s, B:min 4.5s, F#:min 1.5s, B:min 4.6s, F#:min7 1.4s, B:min 1.6s, A:min7 1.4s, B:min7 1.5s, A:min7 1.5s, B:min 1.6s, A:min7 1.3s, B:min7 1.7s, A:min7 1.1s, F#:maj 1.0s, G:maj 2.2s, F#:maj 1.6s, B:min 4.6s, F#:min 1.5s, B:min 4.6s, F#:min 1.2s, B:min 4.0s"
44105,"N 0.0s, D:maj 3.8s, D:min 1.0s, G:maj 1.1s, D:min 0.9s, G:maj 1.0s, D:min 0.7s, G:maj 1.1s, C:maj 3.9s, G:min 0.6s, C:maj 8.5s, G:min 0.6s, C:maj 1.6s, G:min 0.7s, C:maj 1.6s, G:min 0.6s, C:maj 1.7s, G:min 0.6s, C:maj 1.6s, G:min 0.6s, C:maj 0.6s, F:maj 1.1s, G:min 0.7s, C:maj 1.6s, G:maj 0.9s, D:min 1.0s, G:maj 4.7s, C:maj 13.2s, G:min 0.6s, C:maj 1.7s, G:min 0.6s, C:maj 0.6s, F:maj 0.4s"
44106,"N 0.0s, A:maj 1.7s, B:min7 2.0s, A:7 1.9s, B:min7 2.0s, A:maj 1.9s, B:min7 2.0s, G:7 1.9s, A:min7 1.9s, G:7 1.7s, E:7 2.2s, A:maj 1.9s, B:min 2.0s, A:maj 1.9s, B:min 2.2s, A:maj 1.7s, B:min 2.1s, G:maj 1.9s, A:min 2.0s, G:maj 1.9s, E:maj 2.0s, A:maj 1.9s, B:min 2.0s, A:maj 1.8s, B:min 2.0s, A:maj 1.8s, B:min 2.0s, G:maj 1.8s, A:min 1.9s, G:maj 1.9s, E:maj 2.0s, A:maj 1.9s, B:min 0.4s"
44107,"N 0.1s, A:maj 0.8s, B:min 7.2s, A:maj 0.7s, B:min 1.3s, A:maj 0.6s, B:min 1.2s, A:maj 0.7s, B:min 1.3s, A:maj 0.7s, B:min 6.9s, A:maj 0.7s, B:min 3.1s, A:maj 0.7s, B:min 3.1s, A:maj 0.7s, B:min 1.3s, A:maj 0.7s, E:maj 1.2s, A:maj 0.7s, E:min 1.3s, A:maj 2.6s, E:maj 3.1s, A:maj 0.7s, E:maj 1.2s, D:maj 3.7s, A:maj 0.8s, B:min 1.3s, A:maj 0.6s, B:min 1.2s, A:maj 0.7s, B:min 1.2s, A:maj 0.7s, B:min 1.3s, A:maj 0.7s, B:min 1.2s, A:maj 0.7s, B:min 3.1s, A:maj 0.7s"
44108,"N 0.8s, D:maj 4.7s, G:maj 0.9s, D:maj 11.6s, G:maj 2.9s, D:maj 13.7s, D:7 7.8s, G:7 2.2s, D:7 9.0s, G:7 1.0s, D:7 1.0s, G:7 2.4s, D:maj 2.0s"
44109,"N 1.2s, C#:min 23.3s, A:maj 1.5s, E:maj 1.5s, Ab:maj 1.3s, C#:min 1.5s, A:maj 1.5s, E:maj 1.6s, Ab:maj 1.3s, C#:min 1.2s, A:maj 1.5s, E:maj 1.6s, E:maj/3 1.1s, C#:min 1.4s, A:maj 1.4s, E:maj 1.5s, C#:min/5 1.6s, C#:min 14.0s"
44126,"N 0.3s, C#:maj 6.2s, E:maj 1.0s, C#:maj 6.7s, E:maj 1.6s, C#:maj 6.6s, E:maj 0.7s, F#:maj 0.9s, D:maj 0.7s, C#:maj 8.2s, E:maj 1.7s, C#:maj 25.2s"
44195,"N 5.8s, C#:min 21.9s, F:min/5 0.9s, N 1.5s, C#:min 21.2s, E:maj 1.1s, C:maj 3.9s, B:maj 3.8s"
44196,"N 0.4s, G:min 2.1s, F:maj 0.7s, D:min 1.8s, G:min 1.9s, F:maj 0.9s, D:min 0.7s, Bb:maj/3 1.2s, G:min 0.6s, D:min 1.3s, F:maj 1.0s, D:min 0.7s, Bb:maj/3 1.0s, G:min 0.6s, D:min 3.0s, Bb:maj 4.7s, F:maj 0.9s, Bb:maj 2.0s, D:min 10.3s, Bb:maj 2.0s, D:min 2.6s, Bb:maj 2.0s, D:min 3.6s, A:min 1.8s, F:maj 4.1s, D:min 3.8s, N 4.3s"
44197,"N 0.0s, Ab:maj 1.9s, B:maj 6.5s, Ab:maj 1.1s, B:maj 2.0s, A:maj 2.1s, B:maj 2.1s, A:maj 1.4s, Ab:maj 1.3s, C#:maj 2.8s, Ab:maj 1.2s, D:maj 1.5s, F:maj 1.7s, Ab:maj 1.2s, D:maj 1.3s, F:maj 1.9s, Ab:maj 1.7s, C#:maj 0.8s, F:maj 1.6s, D:maj 1.4s, B:maj 2.4s, A:maj 2.0s, B:maj 2.2s, A:maj 2.1s, B:maj 7.3s, Ab:maj 1.6s, C#:maj 0.8s, F:maj 1.9s, Ab:maj 1.3s, D:maj 1.1s, F:maj 1.6s"
44198,"N 0.4s, C:maj 2.0s, B:maj 1.8s, E:min 27.7s, F:maj 0.9s, E:min 2.0s, G:maj 0.8s, F:maj 1.2s, E:min 23.1s"
44207,"N 1.9s, D:maj 30.7s, F:maj 1.1s, C#:maj 1.3s, D:maj 2.7s, F:maj 1.0s, Eb:maj 1.3s, D:maj 20.1s"
44277,"N 6.7s, Bb:maj/3 1.7s, D:maj 1.6s, Eb:maj 2.4s, G:min 0.9s, G:min/5 1.7s, D:maj 1.5s, Eb:maj 2.5s, G:min 0.9s, G:min/5 1.5s, D:maj 1.8s, Eb:maj 2.4s, G:min 1.0s, G:min/5 1.3s, D:maj 1.8s, Eb:maj 2.3s, G:min 1.2s, D:min 1.6s, D:maj 1.6s, Eb:maj 2.0s, Eb:maj/3 1.5s, D:min 1.8s, D:maj 1.6s, Eb:maj 2.5s, G:min 1.1s, D:maj 3.3s, Eb:maj 2.0s, Eb:maj/3 1.4s, G:min/5 1.3s, D:maj 2.1s, Eb:maj 2.3s, Eb:maj/3 0.7s"
44278,"N 19.1s, Eb:maj 14.3s, F:maj 0.7s, E:maj 1.2s, G:maj 0.5s, A:maj 3.1s, Bb:maj 1.8s, A:maj 3.7s, F:maj 0.6s, E:maj 5.0s, F:maj 1.8s, E:maj 5.9s, A:maj 2.2s"
44279,"N 0.0s, Bb:maj 31.7s, C#:maj 0.8s, Eb:maj 2.6s, C#:maj 0.7s, Bb:maj 11.1s, C#:maj 1.1s, Ab:maj 1.4s, Bb:maj 2.9s, C#:maj 3.1s, Ab:maj 0.8s, Bb:maj 3.8s"
44282,"N 0.1s, B:maj 1.3s, C:maj 2.0s, B:maj 1.7s, F:maj 1.6s, F#:maj 1.7s, B:maj 11.7s, A:maj 3.1s, B:maj 11.4s, D:maj/5 3.0s, B:maj 22.4s"
44283,"N 0.5s, E:maj 14.0s, F:maj 1.1s, E:maj 1.7s, E:min 1.7s, Eb:maj 1.3s, B:maj/3 1.1s, C#:min 2.3s, Ab:maj 2.2s, C#:min 2.2s, Eb:maj 1.4s, C#:min 6.5s, Eb:maj 1.2s, F:maj 1.1s, E:maj 18.0s, Eb:maj 1.2s, B:maj 0.9s, E:maj 1.6s"
44285,"N 13.4s, E:maj 1.4s, C#:maj 3.3s, E:maj 1.7s, N 1.8s, Eb:maj 4.8s, C#:maj 17.6s, N 11.1s, Eb:maj 4.9s"
44286,"N 0.0s, F:maj 5.5s, F:min 5.4s, Eb:min 3.2s, Ab:maj 1.5s, Eb:maj 2.7s, D:maj 5.4s, C#:maj 19.9s, Eb:maj 1.3s, C#:maj 15.0s"
44401,"N 7.6s, E:min 7.0s, E:min/5 0.8s, B:maj 0.9s, E:min 1.0s, C:maj 0.8s, B:maj 0.9s, G:maj 1.0s, A:maj 0.8s, E:min 1.9s, B:maj 0.8s, E:min 1.1s, C:maj 0.8s, B:maj 0.9s, G:maj 1.0s, A:maj 0.8s, E:min 1.2s, B:maj 1.5s, E:min 1.1s, C:maj 0.7s, B:maj 1.0s, G:maj 0.9s, A:maj 0.8s, E:min 1.4s, B:maj 1.3s, E:min 1.0s, C:maj 0.7s, B:maj 1.0s, G:maj 0.9s, A:maj 1.0s, E:min 0.7s, C#:min 2.3s, F#:min 1.3s, C#:min 0.9s, Ab:min 0.7s, D:maj 0.6s, Ab:min/b3 1.3s, C#:min 2.5s, F#:min 1.1s, C#:min 1.6s, D:maj 0.5s, B:maj 3.3s, E:maj 0.2s"
44423,"N 0.1s, D:min7 1.5s, Bb:maj 1.5s, F:maj 1.5s, Ab:maj 1.5s, C:min 1.3s, Ab:maj7 1.6s, C:min 1.5s, Ab:maj 1.4s, D:min7 1.4s, Bb:maj7 1.6s, F:maj 1.4s, F:min/b3 1.4s, C:min 1.4s, Ab:maj7 1.4s, C:min 1.5s, Ab:maj7 1.5s, D:min 1.4s, Bb:maj 1.6s, F:maj 1.4s, F:min/b3 1.5s, C:min 1.4s, Ab:maj7 1.5s, C:min 1.6s, Ab:maj7 1.3s, D:min7 1.4s, Bb:maj 1.6s, F:maj 1.4s, F:min/b3 1.5s, C:min 1.4s, Ab:maj7 1.5s, C:min 1.5s, Ab:maj 1.3s, F:7 4.5s, B:hdim7 1.3s, C:min 4.5s, F#:dim 1.4s, F:7 1.3s"
44799,"N 6.1s, B:maj 1.5s, Eb:min 1.1s, Ab:min 2.8s, B:maj 2.0s, Eb:min 1.1s, Ab:min 2.6s, C#:maj 1.5s, Eb:maj 9.9s, Bb:maj 1.8s, Eb:maj 1.5s, Ab:min 2.0s, Bb:maj 2.4s, Eb:maj 1.6s, Ab:min 2.3s, C#:maj 1.5s, Eb:maj 10.0s, Bb:maj 1.8s, Eb:maj 1.4s, Ab:min 2.1s, Bb:maj 2.2s, D:maj 0.7s"
44801,"N 3.9s, F#:min 17.5s, C#:min 2.1s, D:maj 2.2s, F#:min 4.3s, G:min 2.0s, F#:min 2.2s, C#:min 2.1s, F#:min 2.2s, D:maj 2.1s, B:min 2.1s, F#:min 2.3s, D:maj 2.1s, C#:min 2.1s, F#:min 2.3s, D:maj 1.9s, B:min 2.1s, F#:min 2.2s, D:maj 2.1s, Bb:min 0.3s"
44821,"N 0.9s, F:min 6.9s, F:min/5 2.4s, C#:maj 4.7s, Eb:maj 1.2s, C#:maj 1.3s, C:maj 2.0s, C#:maj 1.6s, F:min 3.4s, Eb:maj 1.3s, F:min 1.2s, C:maj 2.3s, N 1.2s, Bb:min 1.3s, C#:maj 3.6s, Bb:min7 1.3s, C#:maj 7.1s, F:min 1.2s, Eb:maj 1.2s, F:min 1.3s, F:min/5 1.9s, N 1.7s, C#:maj 6.5s, Ab:maj 2.5s"
