id,key,chords
4404,C:major,"C:maj 6.0s, F:maj 2.0s, C:maj 2.0s, G:7 2.0s, C:maj 2.0s, G:7 2.0s, C:maj 6.0s, F:maj 2.0s, C:maj 2.0s, G:7 6.0s, G:maj 1.0s, C:maj 1.0s, G:maj 3.0s, C:maj 1.0s, G:maj 2.0s, C:maj 2.0s, G:maj 2.0s, D:maj 1.0s, G:maj 1.0s, D:maj 2.0s, G:maj 1.0s, C:maj 1.0s, G:maj 3.0s, C:maj 1.0s, G:maj 2.0s, C:maj 2.0s, G:maj 2.0s"
2028,F:major,"C:7 0.5s, G:min7 0.5s, Bb:dim 0.5s, F:maj 1.0s, F:maj7 1.0s, F:maj6 1.0s, F:maj7 1.0s, F:maj 1.0s, G:min7 1.0s, C:7 2.0s, G:min7 1.0s, C:7 1.0s, G:min7 1.0s, C:7 1.0s, Bb:maj6 1.0s, Bb:dim 1.0s, F:maj7 1.0s, F:maj6 1.0s, F:maj 1.0s, F:maj7 1.0s, F:7 1.0s, F:(3,#5,b7) 1.0s, Bb:maj6 2.0s, Bb:maj7 1.0s, Eb:9 1.0s, F:maj 1.0s, C:min 1.0s, Eb:dim 1.0s, Bb:min6 1.0s, F:maj 1.0s, Bb:maj7 0.5s, Bb:dim 0.2s, F:maj 1.2s, F:7 1.0s, Bb:maj7 3.0s, Bb:maj6 1.0s, F:maj 2.0s, F:7 1.0s, F:(3,#5,b7) 1.0s, Bb:maj7 3.0s, Bb:maj6 1.0s, F:maj 1.0s, Eb:dim 1.0s, C:7 1.0s, G:min7 0.5s, Bb:dim 0.5s, F:maj 1.0s, F:maj7 1.0s, F:7 1.0s, F:(3,#5,b7) 1.0s, Bb:maj6 2.0s, Bb:maj7 1.0s, Eb:9 1.0s, F:maj 1.0s, C:min 1.0s, D:7 0.5s"
375,Eb:major,"Eb:maj 2.0s, Bb:maj 2.0s, Eb:maj 1.5s, Bb:7 2.5s, Eb:maj 4.0s, Eb:7 4.0s, Ab:maj 4.0s, G:min 1.5s, C:maj 2.5s, F:min 2.0s, Bb:maj 2.0s, Eb:maj 2.0s, F:min7 2.0s, Eb:maj 4.0s, Ab:min 4.0s, Eb:maj 4.0s, C:min 2.0s, C:min7 1.0s, F:maj 1.0s, Bb:7 4.0s, Eb:maj 2.0s, Bb:maj 2.0s, Eb:maj 2.0s, Bb:7 2.0s"
455,Bb:major,"F:(5) 2.0s, Bb:(2,5) 2.0s, F:maj/3 2.0s, Bb:maj 2.0s, Bb:maj/5 0.5s, F:maj 0.5s, F:(2,5) 1.5s, F:maj 0.5s, Bb:maj/5 0.5s, C:min/4 0.5s, Bb:maj 1.0s, F:7/5 1.0s, Bb:maj/3 1.0s, Eb:maj 1.0s, F:maj/b7 1.0s, Bb:maj/3 1.0s, Eb:maj/7 2.0s, C:min7 1.0s, F:maj 1.0s, Bb:maj 1.0s, Bb:maj/7 1.0s, G:min 1.0s, G:min/b7 1.0s, Eb:maj 2.0s, Bb:maj 0.0s, D:min/5 1.0s, G:min 0.5s, Bb:maj7 0.5s, Eb:maj 1.5s, F:maj/b7 0.5s, Bb:maj7/3 1.0s, Eb:maj 1.0s, F:sus4 1.5s, F:maj 0.5s, D:maj/3 1.0s, G:min 1.5s, G:min/b7 0.5s, Eb:maj 1.0s, F:sus4(7) 1.5s, F:maj 0.5s, Eb:maj/5 2.0s, Bb:maj 1.0s, Bb:(5) 2.0s, Bb:maj 1.0s, F:sus4(7)/5 0.9s, F:7/5 0.1s, Bb:maj/3 1.0s, Eb:maj 1.0s, F:maj/b7 1.0s, Bb:maj/3 1.0s, Eb:maj/7 2.0s, C:min7 1.5s, F:maj 0.5s, Bb:maj 1.0s, Bb:maj/7 1.0s, G:min 1.0s"
5697,C:major,"D:min 1.0s, F:maj 1.0s, D:min 1.0s, F:maj 1.0s, D:min 0.5s, A:7 0.5s, D:min 0.5s, A:7 0.5s, D:min 0.2s, G:min 0.2s, D:min 0.3s, A:7 0.2s, D:min 0.2s, G:min 0.2s, D:min 1.5s, F:maj 1.0s, D:min 1.0s, F:maj 1.0s, D:min 0.5s, A:7 0.5s, D:min 0.5s, A:7 0.5s, D:min 0.2s, G:min 0.2s, D:min 0.2s, A:7 0.3s, D:min 0.2s, G:min 0.2s, D:min 0.5s"
1996,C:major,"C:maj 0.5s, A:min 0.5s, C:maj 0.5s, A:min 0.5s, C:maj 0.5s, A:min 0.5s, C:maj 0.5s, A:min 0.5s, F:maj 0.5s, G:maj 0.5s, C:maj 0.5s, G:maj 0.5s, C:maj 0.5s, F:maj 0.2s, G:maj 0.2s, A:min 0.5s, F:maj 0.2s, G:maj 0.2s, G:maj 0.5s, E:min 0.5s, A:min 1.0s, F:maj 1.0s, A:min 1.0s, F:maj 1.0s, C:maj 0.5s, G:maj 0.5s, C:maj 0.5s, G:maj 0.5s, C:maj 0.5s, A:min 0.5s, C:maj 0.5s, A:min 0.5s, F:maj 0.5s, G:maj 0.5s, C:maj 0.5s, G:maj 0.5s, C:maj 0.5s, F:maj 0.2s, G:maj 0.2s, A:min 0.5s, F:maj 0.2s, G:maj 0.2s, G:maj 0.5s, E:min 0.5s, A:min 1.0s, F:maj 1.0s, A:min 1.0s, F:maj 1.0s, C:maj 0.5s, G:maj 0.5s, C:maj 0.5s, G:maj 0.5s, C:maj 0.5s, A:min 0.5s, F:maj 0.5s, G:maj 0.5s, A:min 0.5s, G:maj 0.5s, C:maj 0.5s, F:maj 0.2s, G:maj 0.2s, A:min 0.5s, F:maj 0.2s, G:maj 0.7s, G:maj/b7 0.1s, E:min 0.5s, A:min 1.0s, F:maj 1.0s, A:min 1.0s, F:maj 1.0s, C:maj 0.5s, G:maj 0.5s, C:maj 1.0s"
3160,A:minor,"A:min 2.0s, D:min 2.0s, F:maj 2.0s, C:maj 2.0s, D:min 2.0s, G:maj 2.0s, C:maj 2.0s, A:min 2.0s, D:min 2.0s, E:maj 2.0s, A:min 2.0s, D:min 2.0s, F:maj 2.0s, C:maj 2.0s, D:min 2.0s, G:maj 2.0s, C:maj 2.0s, A:min 2.0s, D:min 2.0s, E:maj 2.0s"
5191,D:major,"D:maj 1.5s, D:maj/7 1.5s, D:maj/6 1.5s, D:7 1.5s, G:maj 3.0s, A:7 3.0s, D:maj 1.5s, D:maj/7 1.5s, D:maj/6 1.5s, D:7 1.5s, G:maj 3.0s, A:maj 3.0s, G:maj 3.0s, F#:min 1.5s, F#:7 1.5s, B:min 1.5s, B:min/b7 1.5s, E:9 1.5s, E:7 1.5s, A:7 1.5s, E:min 1.5s, A:7 3.0s, B:min 3.0s, A:maj 3.0s, B:min 3.0s, A:maj 3.0s, B:min 3.0s, A:maj 3.0s"
1010,F:major,"F:maj 4.0s, C:7 8.0s, F:maj 7.0s, F:7 1.0s, Bb:maj 2.0s, G:7 2.0s, C:7 4.0s, F:maj 8.0s, C:7 8.0s, F:maj 7.0s, F:7 1.0s, Bb:maj 2.0s, G:7 2.0s, C:7 4.0s"
5745,C:major,"C:maj/5 0.2s, D:(b3,#5)/b3 10.2s, D:(1,*3,5) 0.2s, D:(1,*3,5) 0.2s, E:(*3,5)/5 0.5s, D:(1,*3,5) 0.2s, D:(1,*3,5) 0.2s, E:(*3,5)/5 0.5s, E:(1,*3,5) 0.2s, E:(1,*3,5) 0.2s, F#:(*3,5)/5 0.2s, E:(1,*3,5) 0.2s, E:(1,*3,5) 0.2s, F#:(*3,5)/5 0.2s, E:(1,*3,5) 0.2s, E:(1,*3,5) 34.8s"
5247,G:major,"G:maj 6.0s, D:7 2.0s, G:maj 5.0s, D:7 1.0s, G:maj 8.0s, D:7 2.0s, G:maj 5.0s, D:7 1.0s, G:maj 2.0s, C:maj 4.0s, G:maj 2.0s, D:7 2.0s, G:maj 5.0s, D:7 1.0s, G:maj 2.0s"
5033,F:major,"F:maj 1.0s, C:maj 1.0s, G:min7 1.0s, C:maj 1.0s, G:min7 1.0s, C:7 1.0s, F:maj 3.0s, C:maj 1.5s, G:7 0.5s, C:maj 1.0s, D:min7 1.0s, G:7 1.0s, G:min7 2.0s, F:maj 3.0s, Db:7 1.0s, G:min 7.0s, C:7 1.0s, F:maj 8.0s, G:min 5.8s, C:7 0.2s, G:min 1.5s, C:7 0.5s, F:maj 1.5s, Db:7 0.5s, G:min 0.8s, G:7 0.8s, C:7 0.5s, F:maj 3.0s, Db:7 1.0s, G:min 7.0s, C:7 1.0s"
2535,F:major,"F:maj 2.0s, A:min 2.0s, G:min 4.0s, C:7 6.0s, F:maj 6.0s, A:min 2.0s, G:min 4.0s, C:7 6.0s, F:maj 4.0s, F:maj 4.0s, C:7 4.0s, Bb:maj 4.5s, G:min7 1.5s, F:maj 6.0s"
4088,Eb:major,"C:min 2.0s, G:maj 2.0s, C:min 2.0s, Gb:min 2.0s, C:min 2.0s, G:maj 2.4s, C:min 1.6s, C:min 2.2s, G:maj 16.0s, G:maj 5.8s, Gb:min 2.9s, G:maj 1.1s, C:min 0.5s, G:maj 1.4s, C:(1,*3,*5) 2.2s, C:maj 2.0s, G:maj 8.1s, G:maj 3.8s"
5739,F:major,"C:maj 1.0s, F:maj 1.0s, G:min7 1.0s, F:maj7/3 1.0s, Bb:9 1.0s, F:maj 1.0s, Bb:9 1.0s, F:maj7 1.0s, Bb:9 1.0s, A:min 2.0s, G:min 2.0s, Bb:maj/9 1.0s, C:maj 3.0s, F:maj 1.0s, G:min7 1.0s, F:maj7 1.0s, Bb:9 1.0s, F:maj 1.0s, Bb:9 1.0s, F:maj7 1.0s, Bb:9 1.0s, A:maj 2.0s, A:7 2.0s, D:min 2.0s, D:min/b7 2.0s, Bb:maj 1.0s, Bb:maj/#4 1.0s, Bb:maj/7 2.0s, G:min 2.0s, C:7 2.0s, F:maj 2.0s, A:min 2.0s, G:min 2.0s, D:min 2.0s, C:maj 2.0s, Bb:maj 2.0s, F:maj/3 2.0s, Bb:maj 2.0s, F:maj/3 2.0s, G:min 1.0s"
2205,C:major,"F:maj 2.0s, G:min7 2.0s, C:7 2.0s, F:maj 2.0s, F:7 2.0s, Bb:maj 2.0s, G:7 2.0s, C:maj 3.0s, C:7 1.0s, F:maj 2.0s, G:min7 2.0s, C:7 2.0s, F:maj 2.0s, F:7 2.0s, Bb:maj 2.0s, F:maj 2.0s, G:7 2.0s, C:7 2.0s, F:maj 2.0s, D:min 1.0s, F:maj 1.0s, Bb:maj 1.0s, F:maj 1.0s, G:min7 1.0s, Bb:maj 1.0s, F:maj 0.5s, A:maj 1.5s, D:min 1.0s, F:maj 1.0s, Bb:maj 1.0s, F:maj 1.0s, G:maj 2.0s, C:maj 2.0s, C:7 2.0s, F:maj 2.0s, G:min7 2.0s"
651,Eb:major,"F:min7 1.0s, Bb:7 1.0s, G:min7 1.0s, F#:dim7 1.0s, F:min7 1.0s, Bb:7 1.0s, G:hdim7 1.0s, C:(3,#5,b7) 1.0s, F:min7 1.0s, Db:7 1.0s, G:min7 1.0s, F#:dim7 1.0s, F:7 2.0s, F:min7 1.5s, Bb:7 0.5s, F:min7 1.0s, Bb:7 1.0s, G:min7 1.0s, F#:dim7 1.2s, F:min7 0.8s, Bb:7 1.0s, G:hdim7 1.0s, C:(3,#5,b7) 1.0s, F:min7 1.0s, Db:7 1.0s, G:min7 1.0s, F#:dim7 1.0s, F:min7 1.0s, Bb:7 1.0s, Eb:maj7 2.0s, Bb:min7 1.0s, Eb:7 1.0s, Ab:maj7 1.5s, F:7 0.5s, Bb:min7 1.0s, Eb:7 1.0s, Ab:maj7 2.0s, C:min7 1.0s, F:7 1.0s, Bb:maj7 1.0s, G:7 1.0s, C:min7 1.0s, F:7 1.0s, F:min7 1.0s, B:maj7 1.0s, F:min7 1.0s, Bb:7 1.0s, G:min7 1.0s, F#:dim7 1.0s, F:min7 1.0s, Bb:7 1.0s, G:hdim7 1.0s, C:(3,#5,b7) 1.0s, F:min7 1.0s, Db:7 1.0s, G:min7 1.0s, F#:dim7 1.0s"
4446,C:major,"C:maj 8.0s, G:7 2.0s, C:min 2.0s, F#:dim 2.0s, G:7 2.0s, D:7 1.0s, G:7 1.0s, C:maj 2.0s, F:min 2.0s, Bb:7 2.0s, Eb:maj7 2.5s, Bb:min6 1.0s, C:7 0.5s, F:min 2.0s, G:7 2.0s, C:maj 2.0s, C:7 2.0s, F#:dim 2.0s, G:7 3.0s, C:7 1.0s, F:maj 2.0s, G:7 2.0s, C:maj 2.0s, A:7 2.0s, D:min7 2.0s, G:7 2.0s, C:maj 2.0s, C:7 2.0s, F:min 2.0s"
5699,Bb:major,"F:7 0.5s, Bb:maj 3.0s, Eb:maj 3.0s, F:7 3.0s, Bb:maj 6.0s, Eb:maj 3.0s, C:7 3.0s, F:7 6.0s, Bb:maj 3.0s, C:7 3.0s, F:7 3.0s, Bb:maj 3.0s, Eb:maj 1.5s, C:7 1.0s, Gb:dim 0.5s, Bb:maj 1.5s, F:7 1.5s, Bb:maj 3.0s, Bb:maj 2.5s, Eb:maj 0.5s, Bb:maj 4.5s, D:7 1.5s, Eb:maj 2.5s"
5938,F:major,"F:maj 2.0s, D:min 1.0s, D:min 1.0s, F:maj 4.0s, G:7 2.0s, C:7 2.0s, F:maj 4.0s, Bb:maj 4.0s, F:maj 1.0s, F:maj 5.0s, D:min 1.0s, Db:7 0.0s, Db:7 1.0s, C:7 4.0s, F:maj 2.0s, D:min 1.0s, D:min 1.0s, F:maj 4.0s, G:7 2.0s, C:7 2.0s, F:maj 16.0s"
3259,Eb:major,"Eb:maj 2.0s, F:min7 0.5s, Bb:7 3.5s, Eb:maj 3.0s, Eb:7 1.0s, Ab:maj 2.0s, Bb:7 2.0s, Eb:maj 3.0s, Ab:maj 0.5s, Eb:maj 0.5s, Bb:7 4.0s, Eb:maj 3.0s, Eb:7 1.0s, Ab:maj 2.0s, Bb:7 2.0s, Eb:maj 2.0s, Eb:maj 2.0s, F:min7 0.5s, Bb:7 3.5s, Eb:maj 3.0s, Eb:7 1.0s, Ab:maj 2.0s, Bb:7 2.0s, Eb:maj 3.0s, Ab:maj 0.5s, Eb:maj 0.5s, Bb:7 4.0s, Eb:maj 3.0s, Eb:7 1.0s, Ab:maj 2.0s"
5205,Eb:major,"Eb:maj 2.0s, Bb:7 2.0s, Ab:maj 2.0s, Eb:maj 4.0s, Bb:maj 1.0s, Eb:maj 1.0s, Ab:maj6 1.0s, G:min/b3 0.8s, Bb:7 0.2s, Eb:maj 1.5s, Eb:7 0.5s, Ab:maj 2.0s, Eb:maj 2.0s, Bb:7 2.0s, Eb:maj 1.5s, Eb:7 0.5s, Ab:maj 2.0s, Eb:maj 3.5s, Bb:7 0.5s, Eb:maj 2.0s, Eb:maj 2.0s, Bb:7 2.0s, Ab:maj 2.0s, Eb:maj 4.0s, Bb:maj 1.0s, Eb:maj 1.0s, Ab:maj6 1.0s, G:min/b3 0.8s, Bb:7 0.2s, Eb:maj 1.5s, Eb:7 0.5s, Ab:maj 2.0s, Eb:maj 2.0s, Bb:7 2.0s, Eb:maj 1.5s, Eb:7 0.5s, Ab:maj 2.0s, Eb:maj 2.0s"
3654,Eb:major,"C:min 1.0s, C:(1,*3,*5) 3.0s, C:min7 4.0s, C:(1,*3,*5) 2.0s, F:min7 1.5s, C:min 4.5s, C:min 4.0s, C:min7 2.0s, C:min6 4.0s, F:min7 2.0s, Ab:min6 2.0s, Bb:7 3.0s, F:min7 1.0s, G:min7 1.0s, F:min7 1.8s, F:min7 1.2s, G:min7 1.0s, F:min7 2.0s, G:7 1.0s, C:min 1.5s, A:7 4.5s, C:min 4.0s, C:min7 2.0s, C:min6 6.0s"
3820,Bb:major,"F:maj 0.5s, Bb:maj 3.0s, F:min 0.2s, Bb:7 0.7s, Eb:maj 3.0s, Ab:7 1.0s, Bb:maj 2.0s, G:maj 2.0s, C:7 2.0s, C:min7 2.0s, Bb:maj 3.0s, F:min7 0.5s, Bb:7 0.5s, Eb:maj 3.0s, Ab:7 1.0s, Bb:maj 2.0s, G:maj 2.0s, C:7 1.0s, F:7 3.0s, F:min7 1.0s, Bb:7 1.0s, Eb:maj 2.0s, F:min7 1.0s, Bb:7 1.0s, Eb:maj 2.0s, G:min7 1.0s, C:7 1.0s, F:maj 2.0s, G:min7 1.0s, C:7 1.0s, C:min7 1.0s, F:7 1.0s, Bb:maj 3.2s, F:min7 0.2s, Bb:maj 0.5s, Eb:maj 3.0s, Ab:7 1.0s, Bb:maj 2.0s, G:maj 1.5s"
722,C:major,"C:maj 4.5s, D:min 4.5s, G:7 4.5s, C:maj 4.5s, C:maj 4.5s, G:7 4.5s, C:maj 4.5s, D:7 6.0s, G:7 3.0s, C:maj 4.5s, F:maj 1.5s, C:maj 1.5s, G:7 1.5s, C:maj 4.5s"
833,C:major,"C:maj 8.0s, F:maj 4.0s, C:maj 4.0s, C:maj 8.0s, F:maj 4.0s, C:maj 4.0s, G:maj 2.0s, A:min 2.0s, F:maj 2.0s, G:maj 2.0s, C:maj 1.5s, F:maj 0.5s, G:maj 2.0s, C:maj 2.0s, F:maj 0.5s, G:maj 1.5s, F:maj 1.0s, G:maj 5.0s, C:maj 2.0s, C:maj 4.0s"
2440,F:major,"F:maj 2.0s, C:7 2.0s, F:maj 2.0s, C:7 2.0s, F:7 1.0s, D:7 1.0s, G:min7 2.0s, G:dim7 2.0s, F:maj 2.0s, D:min 2.0s, G:min 1.0s, Bb:maj 1.0s, D:min 2.0s, F:maj 1.0s, Bb:7 0.5s, G:7 0.5s, C:min 2.0s, F:7 1.0s, Ab:min 0.5s, B:7 0.5s, C:maj 1.0s, Bb:maj 1.0s, A:min 1.0s, C:(3,#5,b7) 1.0s, F:maj 2.0s, C:7 2.0s, F:maj 2.0s, C:7 2.0s, F:7 1.0s, D:7 1.0s, G:min7 2.0s, G:dim7 2.0s, F:maj 2.0s, D:min 2.0s, D:min7 2.0s, D:min6 2.0s, Bb:min 2.0s, F:maj 0.5s, Bb:maj 0.5s, F:maj 1.0s, C:7 2.0s"
4852,Eb:major,"Eb:maj 1.0s, C:min 1.0s, F:min7 1.5s, Bb:maj 0.5s, Eb:maj 1.0s, C:min 1.0s, F:min7 0.8s, Bb:maj 1.2s, Eb:maj 1.0s, C:min 1.0s, F:min7 1.5s, Bb:maj 0.5s, F:min7 1.5s, Bb:maj 0.5s, Eb:maj 2.0s, F:min7 1.5s, Bb:maj 0.5s, Eb:maj 1.8s, F:min7 1.2s, Bb:7 1.0s, Eb:maj 2.0s, F:min7 1.0s, Bb:7 1.0s, Eb:maj 2.0s, G:min 4.0s, F:7 2.0s, Bb:7 2.0s, Eb:maj 1.0s, C:min 1.0s, F:min7 1.5s, Bb:maj 0.5s, Eb:maj 1.0s, C:min 1.0s, F:min7 0.8s, Bb:7 1.2s, Eb:maj 1.0s, C:min 1.0s, F:min7 1.5s, Bb:maj 0.5s, F:min7 1.5s, Bb:maj 0.5s, Eb:maj 2.0s, F:min7 1.5s, Bb:maj 0.5s, Eb:maj 2.0s, Eb:maj 2.0s, F:min7 1.0s, C:min7 1.0s"
5962,C:major,"C:maj 1.0s, G:7(b9) 0.5s, G:9(#5) 0.5s, G:min7 1.0s, C:9 1.0s, F:maj7 2.0s, D:min7 1.0s, A:aug 1.0s, C:maj/5 1.0s, A:min6 0.8s, D:9 0.2s, D:min7 1.0s, G:7 1.0s, C:maj 1.0s, A:7 1.0s, Ab:9 1.0s, G:7 1.0s, C:maj 1.0s, G:7(b9) 0.5s, G:9(#5) 0.5s, G:min7 1.0s, C:9 1.0s, F:maj7 2.0s, F:min6 1.0s, Ab:aug 1.0s, C:maj 1.0s, A:min6 0.8s, D:9 0.2s, D:7 1.0s, G:7 1.0s, C:maj6 2.0s, F#:min7 1.0s, B:7 1.0s, E:min7 2.0s, E:min7 1.0s, B:7 1.0s, E:min7 1.0s, B:7(#9) 1.0s, E:hdim7 1.0s, A:7 1.0s, D:min 1.0s, D:min7 1.0s, G:7 1.0s, G:min7 1.0s, D:min7 1.0s, D:7 1.0s, D:min7 1.0s, G:7 1.0s, C:maj 1.0s, G:7(b9) 0.5s, G:9(#5) 0.5s, G:(b3,5,b7,9,11) 1.0s, C:(3,5,b7,9,b9,11,13) 1.0s, F:maj7 2.0s, Bb:(3,5,b7,9,11,13) 1.0s, Bb:9 1.0s, A:min7 1.0s, D:9 1.0s, D:(b3,5,b7,9,11) 1.0s, G:7 1.0s"
4984,Ab:major,"Eb:maj/5 0.2s, Ab:(3,*5)/3 0.1s, G:(b3,*5)/b3 0.1s, G:(b3,*5)/b3 0.1s, Ab:(3,*5)/3 0.2s, G:(b3,*5)/b3 0.1s, G:(b3,*5)/b3 0.1s, Ab:(3,*5)/3 0.2s, G:(b3,*5)/b3 0.1s, G:(b3,*5)/b3 0.1s, Ab:maj/3 0.4s, Eb:maj/5 0.2s, Ab:(3,*5)/3 0.1s, G:(b3,*5)/b3 0.1s, G:(b3,*5)/b3 0.1s, Ab:(3,*5)/3 0.2s, F:(b3,*5,b7)/b3 0.1s, F:(b3,*5,b7)/b3 0.1s, Gb:(#3,5)/#3 0.1s, Db:maj(9)/5 0.8s, Eb:maj/5 0.2s, Ab:(3,*5)/3 0.1s, G:(b3,*5)/b3 0.1s, G:(b3,*5)/b3 0.1s, Ab:(3,*5)/3 0.2s, G:(b3,*5)/b3 0.1s, G:(b3,*5)/b3 0.1s, Ab:(3,*5)/3 0.2s, G:(b3,*5)/b3 0.1s, G:(b3,*5)/b3 0.1s, Ab:maj/3 0.4s, Eb:maj/5 0.2s, Ab:(3,*5)/3 0.1s, G:(b3,*5)/b3 0.1s, G:(b3,*5)/b3 0.1s, Ab:(3,*5)/3 0.2s, F:(b3,*5,b7)/b3 0.1s, F:(b3,*5,bb7)/b3 0.5s, F:(b3,*5,bb7)/b3 4.5s, Db:maj7 1.0s, Bb:min7 3.0s, C:min7 0.5s, F:min 1.5s, D:maj/b9 1.0s, Ab:maj 1.0s, C:(3,#5,b7) 1.0s, F:min 0.9s, Eb:min7 0.5s, Ab:7 0.6s, Db:maj 0.9s, C:min7 0.6s, F:min 0.4s, Bb:min7 1.1s, Db:maj/9 1.0s, Db:min7/#9 1.9s, C:min7/b3 1.1s, Db:min7/#9 9.0s, Ab:maj 1.0s, Db:maj 0.9s, Bb:min 0.6s, Bb:maj 0.5s, C:maj 1.0s, F:min 0.9s, Bb:min7 1.1s, Eb:maj/3 2.0s, Ab:maj 1.0s, Db:maj 0.9s, G:min7 1.1s, C:(3,#5,b7,b9) 1.0s"
2172,G:major,"G:maj 2.0s, E:min 2.0s, G:maj 2.0s, E:min 2.0s, G:maj 2.0s, E:min 2.0s, D:7 2.0s, A:min7 1.0s, D:7 1.0s, C:maj 2.0s, G:maj 2.0s, D:7 2.0s, G:maj 1.0s, G:7 1.0s, C:maj 2.0s, G:maj 2.0s, D:7 1.5s, C:maj 0.5s, G:maj 2.0s, G:maj 2.0s, D:7 2.0s, C:maj 2.0s, G:maj 4.0s, D:7 2.0s, C:maj 1.0s, D:7 1.0s, G:maj 4.0s, G:maj 2.0s, E:min 2.0s, G:maj 2.0s, E:min 2.0s, G:maj 2.0s"
4990,G:major,"E:min 4.0s, D:maj 4.0s, E:min 4.0s, E:min 1.0s, D:maj 1.0s, E:min 2.0s, E:min 4.0s, D:maj 4.0s, E:min 4.0s, E:min 1.0s, D:maj 1.0s, E:min 2.0s, E:min 4.0s, D:maj 4.0s, E:min 4.0s, E:min 1.0s, D:maj 1.0s, E:min 2.0s, E:min 4.0s, D:maj 4.0s, E:min 4.0s"
5552,G:major,"G:maj 1.0s, G:maj7 1.0s, G:7 2.0s, C:maj7 2.0s, F:9 2.0s, G:maj 0.8s, A:min7 1.2s, D:9 2.0s, G:maj 1.0s, G#:dim7 3.0s, G:maj 1.0s, G:maj7 1.0s, G:7 2.0s, C:maj7 2.0s, F:9 2.0s, G:maj 0.8s, A:min7 1.2s, D:9 2.0s, G:maj 1.5s, C:7 0.5s, F:min7 1.0s, Bb:7 1.0s, Eb:maj 1.0s, Eb:maj7 1.0s, Eb:maj 1.0s, Eb:maj7 3.0s, Eb:maj 1.0s, Eb:9 1.0s, A:min7 1.0s, D:7 1.0s, G:maj 0.8s, E:9 1.0s, G:min 0.2s, D:maj 0.8s, A:7 1.0s, D:7 2.2s, G:maj 1.0s, G:maj7 1.0s, G:7 2.0s, C:maj7 2.0s, F:9 2.0s, G:maj 0.8s, A:min7 1.2s, D:9 2.0s"
3685,Eb:major,"Eb:maj 6.0s, Ab:maj 0.5s, Eb:maj 2.5s, C:min 1.5s, Eb:maj/5 1.0s, Bb:7 0.5s, Eb:maj 3.0s, Bb:maj 1.5s, Eb:maj 1.5s, Eb:maj/5 0.5s, Bb:maj 1.0s, Eb:maj 1.5s, C:min 1.5s, Eb:maj/5 1.0s, Bb:7 0.5s, Eb:maj 1.5s, Ab:maj/3 1.5s, Eb:maj/5 2.5s, Bb:7 0.5s, Eb:maj 4.5s, Bb:7 4.5s, Eb:maj 6.0s, Bb:7/3 1.0s, G:7 0.5s, C:min 1.0s, Ab:maj 0.5s, Eb:maj/5 1.0s, Bb:maj 0.5s, Eb:maj 1.5s, Bb:7 1.5s, Eb:maj 1.5s, G:min/b3 1.0s, Bb:7 0.5s, Eb:maj 1.5s, Bb:maj 1.0s, Bb:7 0.5s, Eb:maj 1.5s"
1629,Bb:major,"C:min7 0.5s, F:7 0.5s, Bb:maj 3.7s, C:min7 4.2s, F:7 3.8s, Bb:maj 4.2s, Bb:7 4.0s, Eb:maj 4.0s, C:7 4.0s, F:7 3.0s, C:min7 0.5s, F:7 0.5s, Bb:maj 3.8s, C:min7 4.2s, F:7 3.8s, Bb:maj 4.2s, Bb:7 4.0s, Eb:maj 1.8s, C:7 2.0s, C:min7 2.0s, F:7 1.2s"
2063,Eb:major,"C:min 1.0s, D:min 1.0s, C:min 1.0s, D:min 1.0s, C:min 1.0s, D:min 1.0s, C:min 1.0s, D:min 1.0s, C:min 1.0s, D:min 1.0s, C:min 1.0s, D:min 1.0s, C:min 1.0s, D:min 1.0s, C:min 1.0s, D:min 1.0s, Bb:min 1.0s, Eb:9 1.0s, Ab:maj7 1.0s, G:(3,5,b7,9,11,13) 1.0s, C:min 1.0s, D:min 1.0s, C:min 1.0s, D:min 1.0s"
767,F:major,"G:min7 1.0s, C:7 1.0s, F:maj 1.0s, D:min7 1.0s, G:min7 1.0s, C:7 1.0s, A:hdim7 1.0s, D:(3,#5,b7) 1.0s, G:min7 1.0s, Eb:7 1.0s, A:min7 1.0s, Ab:dim 1.0s, G:min7 1.0s, C:7(b9) 1.0s, F:maj 0.0s, A:min7 1.0s, Ab:min7 1.0s, G:min7 1.0s, C:7 1.0s, F:maj 1.0s, D:min7 1.0s, G:min7 1.0s, C:7 1.0s, A:hdim7 1.0s, D:(3,#5,b7) 1.0s, G:min7 1.0s, Eb:7 1.0s, A:min7 1.0s, G#:dim7 1.0s, G:min7 1.0s, C:7 1.0s, F:maj7 2.0s, C:min7 1.0s, F:7 1.0s, Bb:maj7 1.5s, G:7 0.5s, C:min7 1.0s, F:7 1.0s, Bb:maj7 1.5s, E:min7 0.2s, Eb:min7 0.2s, D:min7 1.0s, G:7 1.0s, C:maj7 1.0s, A:min 1.0s, D:min7 1.0s, G:7 1.0s, G:min7 1.0s, C:7 0.8s, F#:min7 0.2s, G:min7 1.0s, C:7 1.0s, F:maj 1.0s, D:min7 1.0s, G:min7 1.0s, C:7 1.0s, A:hdim7 1.0s, D:(3,#5,b7) 1.0s, G:min7 1.0s, Eb:7 1.0s, A:min7 1.0s, Ab:dim 1.0s"
