track_id,chroma_activations
35549,"C:0.042, C#:0.031, D:0.041, D#:0.016, E:0.030, F:0.021, F#:0.030, G:0.099, G#:0.138, A:0.387, A#:0.107, B:0.059"
35552,"C:0.027, C#:0.068, D:0.066, D#:0.046, E:0.120, F:0.075, F#:0.293, G:0.052, G#:0.073, A:0.072, A#:0.033, B:0.075"
35553,"C:0.045, C#:0.069, D:0.324, D#:0.026, E:0.013, F:0.007, F#:0.083, G:0.076, G#:0.010, A:0.036, A#:0.031, B:0.281"
35750,"C:0.085, C#:0.116, D:0.095, D#:0.114, E:0.043, F:0.041, F#:0.107, G:0.046, G#:0.047, A:0.047, A#:0.104, B:0.154"
35754,"C:0.041, C#:0.220, D:0.086, D#:0.054, E:0.068, F:0.107, F#:0.048, G:0.023, G#:0.074, A:0.068, A#:0.160, B:0.050"
35773,"C:0.057, C#:0.009, D:0.021, D#:0.031, E:0.057, F:0.058, F#:0.047, G:0.162, G#:0.136, A:0.073, A#:0.164, B:0.186"
36050,"C:0.072, C#:0.057, D:0.084, D#:0.086, E:0.182, F:0.082, F#:0.054, G:0.071, G#:0.055, A:0.122, A#:0.048, B:0.086"
36051,"C:0.060, C#:0.073, D:0.119, D#:0.113, E:0.156, F:0.092, F#:0.081, G:0.071, G#:0.051, A:0.063, A#:0.049, B:0.072"
36052,"C:0.091, C#:0.062, D:0.067, D#:0.042, E:0.065, F:0.092, F#:0.106, G:0.151, G#:0.098, A:0.070, A#:0.086, B:0.071"
36053,"C:0.047, C#:0.133, D:0.137, D#:0.052, E:0.109, F:0.040, F#:0.103, G:0.061, G#:0.029, A:0.047, A#:0.052, B:0.189"
36054,"C:0.125, C#:0.104, D:0.043, D#:0.055, E:0.045, F:0.133, F#:0.052, G:0.046, G#:0.049, A:0.072, A#:0.211, B:0.064"
36056,"C:0.119, C#:0.113, D:0.130, D#:0.171, E:0.073, F:0.063, F#:0.067, G:0.078, G#:0.038, A:0.026, A#:0.040, B:0.081"
36057,"C:0.101, C#:0.101, D:0.051, D#:0.075, E:0.057, F:0.099, F#:0.069, G:0.048, G#:0.085, A:0.072, A#:0.169, B:0.073"
36121,"C:0.033, C#:0.050, D:0.077, D#:0.179, E:0.116, F:0.088, F#:0.122, G:0.082, G#:0.101, A:0.055, A#:0.066, B:0.029"
36125,"C:0.107, C#:0.045, D:0.045, D#:0.046, E:0.179, F:0.143, F#:0.052, G:0.058, G#:0.064, A:0.051, A#:0.071, B:0.139"
36126,"C:0.061, C#:0.064, D:0.065, D#:0.050, E:0.217, F:0.064, F#:0.050, G:0.037, G#:0.085, A:0.106, A#:0.094, B:0.108"
36127,"C:0.066, C#:0.090, D:0.211, D#:0.120, E:0.069, F:0.043, F#:0.057, G:0.105, G#:0.067, A:0.083, A#:0.046, B:0.042"
36128,"C:0.050, C#:0.026, D:0.032, D#:0.012, E:0.028, F:0.063, F#:0.095, G:0.087, G#:0.112, A:0.132, A#:0.101, B:0.261"
36130,"C:0.149, C#:0.062, D:0.108, D#:0.058, E:0.029, F:0.012, F#:0.025, G:0.233, G#:0.092, A:0.033, A#:0.041, B:0.157"
36131,"C:0.072, C#:0.086, D:0.365, D#:0.084, E:0.151, F:0.023, F#:0.021, G:0.024, G#:0.026, A:0.083, A#:0.029, B:0.037"
36384,"C:0.090, C#:0.103, D:0.074, D#:0.032, E:0.056, F:0.050, F#:0.201, G:0.038, G#:0.031, A:0.058, A#:0.054, B:0.211"
36385,"C:0.054, C#:0.035, D:0.046, D#:0.072, E:0.191, F:0.087, F#:0.079, G:0.148, G#:0.076, A:0.041, A#:0.053, B:0.119"
36388,"C:0.066, C#:0.034, D:0.046, D#:0.025, E:0.025, F:0.034, F#:0.077, G:0.183, G#:0.094, A:0.234, A#:0.087, B:0.096"
36389,"C:0.071, C#:0.082, D:0.106, D#:0.075, E:0.167, F:0.084, F#:0.095, G:0.096, G#:0.058, A:0.046, A#:0.032, B:0.087"
36393,"C:0.072, C#:0.074, D:0.047, D#:0.055, E:0.074, F:0.113, F#:0.113, G:0.086, G#:0.069, A:0.092, A#:0.121, B:0.083"
36481,"C:0.025, C#:0.028, D:0.071, D#:0.032, E:0.076, F:0.053, F#:0.112, G:0.172, G#:0.119, A:0.203, A#:0.063, B:0.046"
36482,"C:0.024, C#:0.055, D:0.149, D#:0.090, E:0.145, F:0.088, F#:0.114, G:0.160, G#:0.060, A:0.054, A#:0.025, B:0.036"
36483,"C:0.168, C#:0.055, D:0.033, D#:0.031, E:0.073, F:0.206, F#:0.122, G:0.129, G#:0.049, A:0.046, A#:0.027, B:0.062"
36484,"C:0.122, C#:0.042, D:0.057, D#:0.018, E:0.030, F:0.054, F#:0.109, G:0.357, G#:0.084, A:0.049, A#:0.024, B:0.055"
36485,"C:0.152, C#:0.073, D:0.116, D#:0.039, E:0.043, F:0.048, F#:0.054, G:0.135, G#:0.078, A:0.156, A#:0.049, B:0.059"
36486,"C:0.051, C#:0.041, D:0.093, D#:0.047, E:0.091, F:0.156, F#:0.059, G:0.057, G#:0.065, A:0.237, A#:0.062, B:0.041"
36487,"C:0.076, C#:0.048, D:0.079, D#:0.083, E:0.056, F:0.086, F#:0.089, G:0.140, G#:0.057, A:0.060, A#:0.132, B:0.093"
36488,"C:0.113, C#:0.068, D:0.145, D#:0.053, E:0.057, F:0.032, F#:0.057, G:0.135, G#:0.070, A:0.148, A#:0.046, B:0.076"
36490,"C:0.068, C#:0.030, D:0.041, D#:0.064, E:0.131, F:0.162, F#:0.070, G:0.095, G#:0.061, A:0.168, A#:0.073, B:0.038"
36572,"C:0.174, C#:0.032, D:0.022, D#:0.040, E:0.017, F:0.006, F#:0.093, G:0.117, G#:0.084, A:0.082, A#:0.092, B:0.242"
36573,"C:0.128, C#:0.036, D:0.071, D#:0.034, E:0.034, F:0.019, F#:0.041, G:0.326, G#:0.090, A:0.034, A#:0.027, B:0.158"
36574,"C:0.150, C#:0.047, D:0.096, D#:0.067, E:0.053, F:0.019, F#:0.030, G:0.220, G#:0.086, A:0.036, A#:0.033, B:0.163"
36575,"C:0.069, C#:0.027, D:0.242, D#:0.103, E:0.017, F:0.067, F#:0.027, G:0.054, G#:0.023, A:0.033, A#:0.229, B:0.110"
36576,"C:0.019, C#:0.016, D:0.265, D#:0.135, E:0.024, F:0.119, F#:0.027, G:0.016, G#:0.011, A:0.034, A#:0.253, B:0.081"
36577,"C:0.033, C#:0.133, D:0.087, D#:0.020, E:0.118, F:0.041, F#:0.093, G:0.046, G#:0.015, A:0.221, A#:0.098, B:0.096"
36579,"C:0.167, C#:0.050, D:0.026, D#:0.008, E:0.047, F:0.028, F#:0.006, G:0.012, G#:0.093, A:0.121, A#:0.149, B:0.291"
36580,"C:0.023, C#:0.029, D:0.417, D#:0.033, E:0.066, F:0.027, F#:0.030, G:0.147, G#:0.021, A:0.073, A#:0.035, B:0.100"
36737,"C:0.196, C#:0.088, D:0.060, D#:0.082, E:0.139, F:0.032, F#:0.037, G:0.088, G#:0.020, A:0.024, A#:0.063, B:0.172"
36738,"C:0.112, C#:0.047, D:0.073, D#:0.076, E:0.137, F:0.152, F#:0.041, G:0.060, G#:0.048, A:0.150, A#:0.063, B:0.043"
36747,"C:0.133, C#:0.081, D:0.138, D#:0.086, E:0.184, F:0.076, F#:0.015, G:0.027, G#:0.040, A:0.069, A#:0.035, B:0.117"
36749,"C:0.162, C#:0.073, D:0.130, D#:0.033, E:0.060, F:0.078, F#:0.098, G:0.124, G#:0.041, A:0.074, A#:0.029, B:0.098"
36751,"C:0.088, C#:0.085, D:0.183, D#:0.021, E:0.046, F:0.011, F#:0.072, G:0.148, G#:0.113, A:0.152, A#:0.018, B:0.061"
36757,"C:0.175, C#:0.011, D:0.061, D#:0.012, E:0.064, F:0.069, F#:0.028, G:0.362, G#:0.027, A:0.057, A#:0.008, B:0.125"
36762,"C:0.032, C#:0.077, D:0.151, D#:0.357, E:0.020, F:0.031, F#:0.062, G:0.023, G#:0.016, A:0.056, A#:0.162, B:0.012"
36763,"C:0.017, C#:0.173, D:0.025, D#:0.156, E:0.027, F:0.101, F#:0.238, G:0.028, G#:0.104, A:0.019, A#:0.097, B:0.014"
36764,"C:0.061, C#:0.168, D:0.035, D#:0.067, E:0.054, F:0.127, F#:0.095, G:0.063, G#:0.157, A:0.040, A#:0.117, B:0.015"
36765,"C:0.141, C#:0.042, D:0.105, D#:0.019, E:0.089, F:0.077, F#:0.035, G:0.089, G#:0.052, A:0.149, A#:0.055, B:0.146"
36768,"C:0.061, C#:0.053, D:0.032, D#:0.059, E:0.033, F:0.078, F#:0.125, G:0.073, G#:0.061, A:0.053, A#:0.234, B:0.138"
36771,"C:0.025, C#:0.152, D:0.045, D#:0.193, E:0.021, F:0.079, F#:0.013, G:0.011, G#:0.178, A:0.021, A#:0.104, B:0.159"
36772,"C:0.015, C#:0.155, D:0.012, D#:0.155, E:0.012, F:0.106, F#:0.210, G:0.011, G#:0.105, A:0.008, A#:0.069, B:0.141"
36773,"C:0.024, C#:0.097, D:0.036, D#:0.374, E:0.118, F:0.005, F#:0.122, G:0.043, G#:0.004, A:0.003, A#:0.080, B:0.094"
36774,"C:0.028, C#:0.170, D:0.051, D#:0.147, E:0.042, F:0.101, F#:0.168, G:0.044, G#:0.116, A:0.033, A#:0.006, B:0.095"
36777,"C:0.025, C#:0.082, D:0.019, D#:0.279, E:0.035, F:0.018, F#:0.106, G:0.023, G#:0.274, A:0.024, A#:0.013, B:0.103"
37085,"C:0.062, C#:0.064, D:0.035, D#:0.072, E:0.059, F:0.095, F#:0.081, G:0.251, G#:0.106, A:0.071, A#:0.069, B:0.037"
37087,"C:0.149, C#:0.029, D:0.094, D#:0.259, E:0.045, F:0.044, F#:0.022, G:0.156, G#:0.017, A:0.026, A#:0.135, B:0.024"
37088,"C:0.057, C#:0.047, D:0.068, D#:0.023, E:0.095, F:0.035, F#:0.043, G:0.076, G#:0.146, A:0.275, A#:0.074, B:0.062"
37096,"C:0.110, C#:0.031, D:0.062, D#:0.028, E:0.161, F:0.025, F#:0.159, G:0.236, G#:0.025, A:0.101, A#:0.016, B:0.046"
37106,"C:0.057, C#:0.058, D:0.045, D#:0.037, E:0.152, F:0.075, F#:0.101, G:0.039, G#:0.037, A:0.060, A#:0.124, B:0.215"
37107,"C:0.017, C#:0.057, D:0.081, D#:0.053, E:0.168, F:0.047, F#:0.125, G:0.176, G#:0.092, A:0.071, A#:0.022, B:0.091"
37110,"C:0.035, C#:0.067, D:0.136, D#:0.033, E:0.029, F:0.029, F#:0.158, G:0.128, G#:0.044, A:0.098, A#:0.047, B:0.196"
37138,"C:0.128, C#:0.058, D:0.066, D#:0.092, E:0.128, F:0.139, F#:0.101, G:0.068, G#:0.033, A:0.032, A#:0.039, B:0.116"
37368,"C:0.029, C#:0.014, D:0.096, D#:0.116, E:0.021, F:0.074, F#:0.030, G:0.167, G#:0.140, A:0.042, A#:0.228, B:0.042"
37457,"C:0.018, C#:0.058, D:0.173, D#:0.072, E:0.081, F:0.064, F#:0.090, G:0.135, G#:0.081, A:0.161, A#:0.046, B:0.020"
37459,"C:0.041, C#:0.059, D:0.148, D#:0.062, E:0.097, F:0.075, F#:0.082, G:0.125, G#:0.075, A:0.134, A#:0.048, B:0.055"
37461,"C:0.023, C#:0.072, D:0.229, D#:0.088, E:0.067, F:0.048, F#:0.081, G:0.106, G#:0.058, A:0.151, A#:0.051, B:0.024"
37593,"C:0.033, C#:0.162, D:0.019, D#:0.019, E:0.071, F:0.216, F#:0.288, G:0.055, G#:0.073, A:0.015, A#:0.039, B:0.010"
37602,"C:0.084, C#:0.143, D:0.069, D#:0.155, E:0.040, F:0.069, F#:0.047, G:0.197, G#:0.080, A:0.033, A#:0.062, B:0.023"
37622,"C:0.130, C#:0.055, D:0.073, D#:0.130, E:0.051, F:0.063, F#:0.059, G:0.119, G#:0.123, A:0.058, A#:0.076, B:0.063"
37623,"C:0.045, C#:0.101, D:0.063, D#:0.134, E:0.197, F:0.072, F#:0.074, G:0.045, G#:0.100, A:0.061, A#:0.041, B:0.066"
37624,"C:0.083, C#:0.059, D:0.098, D#:0.119, E:0.071, F:0.078, F#:0.072, G:0.169, G#:0.072, A:0.051, A#:0.070, B:0.057"
37625,"C:0.043, C#:0.064, D:0.051, D#:0.107, E:0.209, F:0.090, F#:0.070, G:0.059, G#:0.104, A:0.089, A#:0.050, B:0.064"
37626,"C:0.133, C#:0.044, D:0.089, D#:0.051, E:0.171, F:0.085, F#:0.065, G:0.117, G#:0.063, A:0.086, A#:0.024, B:0.073"
37627,"C:0.108, C#:0.114, D:0.038, D#:0.068, E:0.040, F:0.108, F#:0.091, G:0.098, G#:0.143, A:0.073, A#:0.079, B:0.041"
37628,"C:0.041, C#:0.045, D:0.128, D#:0.077, E:0.063, F:0.144, F#:0.072, G:0.083, G#:0.075, A:0.105, A#:0.119, B:0.047"
37711,"C:0.063, C#:0.131, D:0.273, D#:0.108, E:0.073, F:0.049, F#:0.039, G:0.033, G#:0.051, A:0.084, A#:0.050, B:0.047"
37713,"C:0.026, C#:0.085, D:0.243, D#:0.070, E:0.131, F:0.158, F#:0.064, G:0.096, G#:0.025, A:0.074, A#:0.013, B:0.017"
37743,"C:0.139, C#:0.045, D:0.183, D#:0.036, E:0.049, F:0.014, F#:0.041, G:0.088, G#:0.093, A:0.195, A#:0.038, B:0.079"
37876,"C:0.049, C#:0.113, D:0.155, D#:0.045, E:0.051, F:0.052, F#:0.112, G:0.153, G#:0.049, A:0.098, A#:0.041, B:0.082"
37956,"C:0.105, C#:0.039, D:0.037, D#:0.064, E:0.084, F:0.158, F#:0.116, G:0.131, G#:0.061, A:0.058, A#:0.072, B:0.074"
37981,"C:0.096, C#:0.042, D:0.092, D#:0.119, E:0.039, F:0.076, F#:0.050, G:0.110, G#:0.087, A:0.098, A#:0.150, B:0.041"
37982,"C:0.177, C#:0.066, D:0.080, D#:0.044, E:0.128, F:0.039, F#:0.068, G:0.161, G#:0.045, A:0.054, A#:0.034, B:0.103"
37983,"C:0.052, C#:0.114, D:0.065, D#:0.067, E:0.165, F:0.072, F#:0.144, G:0.044, G#:0.066, A:0.092, A#:0.054, B:0.066"
37984,"C:0.028, C#:0.061, D:0.021, D#:0.077, E:0.263, F:0.025, F#:0.116, G:0.022, G#:0.115, A:0.078, A#:0.031, B:0.164"
37985,"C:0.205, C#:0.068, D:0.112, D#:0.048, E:0.085, F:0.066, F#:0.037, G:0.207, G#:0.069, A:0.029, A#:0.027, B:0.047"
38506,"C:0.043, C#:0.065, D:0.055, D#:0.183, E:0.196, F:0.071, F#:0.106, G:0.044, G#:0.078, A:0.027, A#:0.056, B:0.076"
38508,"C:0.027, C#:0.094, D:0.178, D#:0.041, E:0.092, F:0.037, F#:0.124, G:0.040, G#:0.071, A:0.226, A#:0.038, B:0.032"
38510,"C:0.084, C#:0.110, D:0.044, D#:0.034, E:0.020, F:0.012, F#:0.023, G:0.136, G#:0.364, A:0.110, A#:0.031, B:0.031"
38511,"C:0.285, C#:0.036, D:0.133, D#:0.019, E:0.141, F:0.045, F#:0.013, G:0.082, G#:0.011, A:0.036, A#:0.011, B:0.186"
38514,"C:0.145, C#:0.049, D:0.164, D#:0.031, E:0.111, F:0.035, F#:0.051, G:0.166, G#:0.050, A:0.096, A#:0.028, B:0.072"
38515,"C:0.017, C#:0.054, D:0.018, D#:0.336, E:0.031, F:0.024, F#:0.080, G:0.014, G#:0.015, A:0.014, A#:0.206, B:0.191"
38548,"C:0.045, C#:0.081, D:0.215, D#:0.057, E:0.046, F:0.011, F#:0.017, G:0.008, G#:0.018, A:0.287, A#:0.089, B:0.128"
38555,"C:0.021, C#:0.016, D:0.053, D#:0.073, E:0.022, F:0.024, F#:0.048, G:0.092, G#:0.171, A:0.231, A#:0.199, B:0.049"
38790,"C:0.058, C#:0.234, D:0.054, D#:0.039, E:0.036, F:0.051, F#:0.123, G:0.179, G#:0.057, A:0.063, A#:0.072, B:0.033"
38958,"C:0.038, C#:0.120, D:0.043, D#:0.167, E:0.032, F:0.047, F#:0.066, G:0.041, G#:0.149, A:0.060, A#:0.178, B:0.059"
38970,"C:0.173, C#:0.105, D:0.074, D#:0.045, E:0.040, F:0.042, F#:0.038, G:0.084, G#:0.077, A:0.081, A#:0.111, B:0.131"
38971,"C:0.058, C#:0.031, D:0.132, D#:0.084, E:0.145, F:0.063, F#:0.068, G:0.127, G#:0.078, A:0.144, A#:0.036, B:0.035"
38974,"C:0.027, C#:0.031, D:0.049, D#:0.095, E:0.169, F:0.097, F#:0.084, G:0.100, G#:0.114, A:0.136, A#:0.058, B:0.039"
38978,"C:0.052, C#:0.027, D:0.040, D#:0.029, E:0.059, F:0.121, F#:0.108, G:0.151, G#:0.143, A:0.158, A#:0.074, B:0.038"
38979,"C:0.087, C#:0.050, D:0.048, D#:0.022, E:0.023, F:0.017, F#:0.023, G:0.050, G#:0.136, A:0.279, A#:0.155, B:0.108"
38981,"C:0.089, C#:0.025, D:0.060, D#:0.026, E:0.116, F:0.037, F#:0.032, G:0.129, G#:0.092, A:0.178, A#:0.082, B:0.133"
38983,"C:0.079, C#:0.029, D:0.046, D#:0.020, E:0.145, F:0.146, F#:0.041, G:0.168, G#:0.055, A:0.170, A#:0.039, B:0.062"
39055,"C:0.142, C#:0.085, D:0.044, D#:0.051, E:0.072, F:0.155, F#:0.098, G:0.131, G#:0.126, A:0.030, A#:0.017, B:0.048"
39290,"C:0.033, C#:0.032, D:0.059, D#:0.390, E:0.143, F:0.045, F#:0.039, G:0.023, G#:0.064, A:0.031, A#:0.054, B:0.088"
39330,"C:0.176, C#:0.092, D:0.058, D#:0.074, E:0.077, F:0.029, F#:0.040, G:0.232, G#:0.028, A:0.074, A#:0.027, B:0.096"
39332,"C:0.027, C#:0.019, D:0.128, D#:0.023, E:0.024, F:0.060, F#:0.082, G:0.125, G#:0.074, A:0.122, A#:0.135, B:0.182"
39342,"C:0.022, C#:0.014, D:0.092, D#:0.018, E:0.036, F:0.239, F#:0.032, G:0.013, G#:0.017, A:0.085, A#:0.392, B:0.040"
39357,"C:0.046, C#:0.033, D:0.041, D#:0.046, E:0.090, F:0.091, F#:0.071, G:0.093, G#:0.111, A:0.164, A#:0.134, B:0.080"
39361,"C:0.034, C#:0.055, D:0.061, D#:0.147, E:0.064, F:0.051, F#:0.085, G:0.096, G#:0.228, A:0.066, A#:0.047, B:0.065"
39393,"C:0.108, C#:0.294, D:0.117, D#:0.057, E:0.041, F:0.065, F#:0.044, G:0.044, G#:0.099, A:0.052, A#:0.033, B:0.045"
39514,"C:0.033, C#:0.049, D:0.034, D#:0.071, E:0.180, F:0.071, F#:0.251, G:0.050, G#:0.029, A:0.049, A#:0.021, B:0.163"
39525,"C:0.216, C#:0.032, D:0.074, D#:0.026, E:0.117, F:0.159, F#:0.042, G:0.149, G#:0.026, A:0.070, A#:0.023, B:0.066"
39526,"C:0.096, C#:0.050, D:0.036, D#:0.033, E:0.086, F:0.146, F#:0.128, G:0.147, G#:0.103, A:0.071, A#:0.050, B:0.053"
39527,"C:0.082, C#:0.117, D:0.059, D#:0.046, E:0.047, F:0.106, F#:0.140, G:0.094, G#:0.098, A:0.070, A#:0.081, B:0.060"
39528,"C:0.129, C#:0.107, D:0.118, D#:0.100, E:0.120, F:0.103, F#:0.065, G:0.066, G#:0.040, A:0.042, A#:0.044, B:0.067"
39529,"C:0.096, C#:0.063, D:0.069, D#:0.056, E:0.061, F:0.043, F#:0.076, G:0.134, G#:0.089, A:0.088, A#:0.098, B:0.128"
39539,"C:0.049, C#:0.065, D:0.140, D#:0.167, E:0.155, F:0.052, F#:0.041, G:0.046, G#:0.056, A:0.094, A#:0.062, B:0.074"
39541,"C:0.097, C#:0.149, D:0.194, D#:0.195, E:0.084, F:0.043, F#:0.035, G:0.039, G#:0.032, A:0.037, A#:0.046, B:0.050"
39542,"C:0.075, C#:0.108, D:0.216, D#:0.153, E:0.044, F:0.022, F#:0.089, G:0.053, G#:0.032, A:0.104, A#:0.057, B:0.047"
39549,"C:0.074, C#:0.188, D:0.065, D#:0.066, E:0.069, F:0.075, F#:0.154, G:0.076, G#:0.074, A:0.034, A#:0.037, B:0.089"
39569,"C:0.107, C#:0.063, D:0.080, D#:0.044, E:0.062, F:0.050, F#:0.109, G:0.177, G#:0.075, A:0.061, A#:0.059, B:0.113"
39570,"C:0.163, C#:0.083, D:0.084, D#:0.071, E:0.109, F:0.044, F#:0.030, G:0.037, G#:0.064, A:0.153, A#:0.079, B:0.082"
39573,"C:0.056, C#:0.048, D:0.060, D#:0.092, E:0.179, F:0.078, F#:0.050, G:0.087, G#:0.111, A:0.092, A#:0.079, B:0.068"
39574,"C:0.061, C#:0.021, D:0.022, D#:0.044, E:0.153, F:0.045, F#:0.064, G:0.109, G#:0.096, A:0.230, A#:0.108, B:0.047"
39575,"C:0.115, C#:0.075, D:0.042, D#:0.037, E:0.071, F:0.192, F#:0.075, G:0.046, G#:0.054, A:0.077, A#:0.121, B:0.094"
39580,"C:0.072, C#:0.135, D:0.066, D#:0.044, E:0.039, F:0.084, F#:0.052, G:0.068, G#:0.077, A:0.122, A#:0.174, B:0.066"
39581,"C:0.075, C#:0.074, D:0.083, D#:0.122, E:0.089, F:0.067, F#:0.061, G:0.049, G#:0.074, A:0.079, A#:0.138, B:0.090"
39583,"C:0.104, C#:0.070, D:0.083, D#:0.135, E:0.072, F:0.066, F#:0.051, G:0.102, G#:0.077, A:0.077, A#:0.111, B:0.053"
39586,"C:0.135, C#:0.129, D:0.114, D#:0.122, E:0.076, F:0.048, F#:0.053, G:0.035, G#:0.042, A:0.061, A#:0.063, B:0.121"
39587,"C:0.144, C#:0.051, D:0.082, D#:0.071, E:0.049, F:0.067, F#:0.065, G:0.172, G#:0.083, A:0.064, A#:0.108, B:0.042"
39588,"C:0.056, C#:0.191, D:0.039, D#:0.051, E:0.149, F:0.051, F#:0.155, G:0.028, G#:0.044, A:0.114, A#:0.041, B:0.082"
39811,"C:0.024, C#:0.035, D:0.062, D#:0.185, E:0.147, F:0.183, F#:0.112, G:0.047, G#:0.035, A:0.040, A#:0.101, B:0.030"
39930,"C:0.056, C#:0.038, D:0.056, D#:0.027, E:0.025, F:0.069, F#:0.119, G:0.323, G#:0.120, A:0.062, A#:0.055, B:0.049"
39932,"C:0.263, C#:0.068, D:0.045, D#:0.022, E:0.024, F:0.012, F#:0.046, G:0.019, G#:0.026, A:0.058, A#:0.090, B:0.328"
39950,"C:0.183, C#:0.037, D:0.106, D#:0.018, E:0.091, F:0.013, F#:0.013, G:0.054, G#:0.060, A:0.333, A#:0.036, B:0.056"
40234,"C:0.097, C#:0.036, D:0.032, D#:0.087, E:0.162, F:0.092, F#:0.092, G:0.066, G#:0.102, A:0.077, A#:0.070, B:0.088"
40238,"C:0.149, C#:0.005, D:0.004, D#:0.014, E:0.034, F:0.064, F#:0.049, G:0.143, G#:0.242, A:0.143, A#:0.045, B:0.106"
40239,"C:0.071, C#:0.032, D:0.049, D#:0.078, E:0.292, F:0.145, F#:0.047, G:0.127, G#:0.023, A:0.035, A#:0.027, B:0.075"
40240,"C:0.021, C#:0.012, D:0.064, D#:0.020, E:0.164, F:0.079, F#:0.048, G:0.321, G#:0.042, A:0.071, A#:0.127, B:0.030"
40242,"C:0.030, C#:0.050, D:0.055, D#:0.083, E:0.280, F:0.057, F#:0.079, G:0.013, G#:0.066, A:0.052, A#:0.023, B:0.212"
40243,"C:0.045, C#:0.017, D:0.057, D#:0.027, E:0.191, F:0.092, F#:0.043, G:0.191, G#:0.045, A:0.147, A#:0.027, B:0.117"
40244,"C:0.044, C#:0.075, D:0.342, D#:0.178, E:0.171, F:0.047, F#:0.022, G:0.008, G#:0.005, A:0.034, A#:0.023, B:0.051"
40245,"C:0.261, C#:0.034, D:0.133, D#:0.088, E:0.062, F:0.024, F#:0.016, G:0.259, G#:0.011, A:0.014, A#:0.022, B:0.076"
40265,"C:0.132, C#:0.201, D:0.045, D#:0.051, E:0.022, F:0.156, F#:0.046, G:0.030, G#:0.045, A:0.081, A#:0.151, B:0.040"
40266,"C:0.014, C#:0.009, D:0.009, D#:0.013, E:0.071, F:0.024, F#:0.036, G:0.313, G#:0.203, A:0.207, A#:0.065, B:0.037"
40321,"C:0.123, C#:0.021, D:0.108, D#:0.016, E:0.086, F:0.146, F#:0.034, G:0.146, G#:0.037, A:0.243, A#:0.016, B:0.024"
40369,"C:0.059, C#:0.052, D:0.045, D#:0.066, E:0.092, F:0.122, F#:0.115, G:0.107, G#:0.100, A:0.106, A#:0.081, B:0.055"
40370,"C:0.019, C#:0.046, D:0.074, D#:0.409, E:0.056, F:0.066, F#:0.095, G:0.037, G#:0.012, A:0.022, A#:0.140, B:0.025"
40373,"C:0.110, C#:0.105, D:0.083, D#:0.078, E:0.086, F:0.112, F#:0.080, G:0.069, G#:0.071, A:0.067, A#:0.073, B:0.067"
40487,"C:0.014, C#:0.033, D:0.017, D#:0.099, E:0.071, F:0.076, F#:0.178, G:0.086, G#:0.249, A:0.043, A#:0.071, B:0.061"
40488,"C:0.047, C#:0.033, D:0.083, D#:0.041, E:0.164, F:0.185, F#:0.050, G:0.072, G#:0.041, A:0.159, A#:0.061, B:0.064"
40491,"C:0.032, C#:0.078, D:0.143, D#:0.055, E:0.185, F:0.054, F#:0.074, G:0.036, G#:0.065, A:0.149, A#:0.043, B:0.084"
40492,"C:0.008, C#:0.038, D:0.141, D#:0.036, E:0.175, F:0.015, F#:0.026, G:0.014, G#:0.094, A:0.389, A#:0.053, B:0.012"
40495,"C:0.162, C#:0.040, D:0.171, D#:0.037, E:0.122, F:0.101, F#:0.022, G:0.116, G#:0.016, A:0.111, A#:0.012, B:0.087"
40496,"C:0.061, C#:0.183, D:0.097, D#:0.072, E:0.044, F:0.033, F#:0.044, G:0.034, G#:0.157, A:0.120, A#:0.042, B:0.112"
40497,"C:0.113, C#:0.040, D:0.163, D#:0.023, E:0.036, F:0.018, F#:0.112, G:0.080, G#:0.040, A:0.083, A#:0.071, B:0.221"
40553,"C:0.177, C#:0.030, D:0.034, D#:0.029, E:0.154, F:0.175, F#:0.084, G:0.108, G#:0.034, A:0.062, A#:0.020, B:0.093"
40556,"C:0.036, C#:0.061, D:0.050, D#:0.037, E:0.168, F:0.035, F#:0.055, G:0.031, G#:0.107, A:0.272, A#:0.097, B:0.052"
40557,"C:0.072, C#:0.078, D:0.158, D#:0.041, E:0.142, F:0.076, F#:0.089, G:0.077, G#:0.016, A:0.044, A#:0.032, B:0.175"
40569,"C:0.261, C#:0.034, D:0.088, D#:0.012, E:0.059, F:0.125, F#:0.018, G:0.087, G#:0.020, A:0.213, A#:0.054, B:0.031"
40618,"C:0.155, C#:0.033, D:0.040, D#:0.065, E:0.097, F:0.325, F#:0.067, G:0.059, G#:0.056, A:0.040, A#:0.030, B:0.035"
40619,"C:0.197, C#:0.098, D:0.084, D#:0.079, E:0.076, F:0.100, F#:0.078, G:0.062, G#:0.044, A:0.061, A#:0.039, B:0.081"
40621,"C:0.313, C#:0.124, D:0.072, D#:0.066, E:0.048, F:0.050, F#:0.025, G:0.049, G#:0.026, A:0.036, A#:0.071, B:0.119"
40623,"C:0.334, C#:0.104, D:0.035, D#:0.049, E:0.037, F:0.051, F#:0.057, G:0.119, G#:0.034, A:0.031, A#:0.056, B:0.091"
40707,"C:0.147, C#:0.035, D:0.071, D#:0.062, E:0.175, F:0.118, F#:0.052, G:0.162, G#:0.057, A:0.063, A#:0.035, B:0.024"
40708,"C:0.054, C#:0.102, D:0.103, D#:0.072, E:0.106, F:0.086, F#:0.183, G:0.069, G#:0.069, A:0.060, A#:0.042, B:0.053"
